TenantId,"TimeGenerated [UTC]",IncidentName,Title,Description,Severity,Status,Classification,ClassificationComment,ClassificationReason,Owner,ProviderName,ProviderIncidentId,"FirstActivityTime [UTC]","LastActivityTime [UTC]","FirstModifiedTime [UTC]","LastModifiedTime [UTC]","CreatedTime [UTC]","ClosedTime [UTC]",IncidentNumber,RelatedAnalyticRuleIds,AlertIds,BookmarkIds,Comments,Tasks,Labels,IncidentUrl,AdditionalData,ModifiedBy,SourceSystem,Type
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","7/18/2024, 2:46:52.765 PM","10c5408e-d49c-4606-bcd2-71f6cb619e46","BEC financial fraud attack was launched from a compromised account (attack disruption)",,High,New,,,,"{""objectId"":null,""email"":null,""assignedTo"":""Mimik Emails - AlpineSkiHouse"",""userPrincipalName"":null}","Microsoft XDR",483,"7/17/2024, 10:49:35.108 AM","7/17/2024, 11:06:54.000 AM",,"7/18/2024, 2:46:52.765 PM","7/17/2024, 10:52:15.616 AM",,134,"[]","[""78c877d5-131f-699c-daed-0ec82d532020"",""1ae29b32-a9a7-38b7-7bae-4c48498970b9"",""d38277fe-5714-dc28-0056-e1dde8c79286"",""6b50ba78-1fff-03b6-3576-034f8d31cb65"",""842de14d-27aa-d006-296c-239987d60a6e"",""90a1a2a8-5bba-97c5-6ca2-52e0408ff494"",""166ac45d-f6cf-7617-2290-72009e744b64"",""6e899746-28f3-9ccd-d1ee-3f3add01a356""]","[]","[]","[]","[{""labelName"":""BEC"",""labelType"":""User""},{""labelName"":""LATEST"",""labelType"":""User""},{""labelName"":""bec_fraud_tag"",""labelType"":""AutoAssigned""},{""labelName"":""credential_phish_tag"",""labelType"":""AutoAssigned""}]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/10c5408e-d49c-4606-bcd2-71f6cb619e46","{""alertsCount"":8,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Azure Active Directory Identity Protection"",""Office 365 Advanced Threat Protection"",""Microsoft 365 Defender""],""tactics"":[],""techniques"":[""T1110"",""T1566"",""T1564"",""T1114"",""T1586""],""providerIncidentUrl"":""https://security.microsoft.com/incidents/483?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Microsoft Defender XDR - alert correlation",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","7/18/2024, 8:10:33.606 PM","234f167d-2ce8-4fce-827e-dd3f920cc92b","Admin triggered manual investigation of email",,Informational,New,,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",517,"7/18/2024, 8:06:00.000 PM","7/18/2024, 8:07:00.000 PM",,"7/18/2024, 8:10:33.606 PM","7/18/2024, 8:08:30.003 PM",,159,"[]","[""84791c4b-97fb-59c0-fa73-3a0bc8311eb3""]","[]","[]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/234f167d-2ce8-4fce-827e-dd3f920cc92b","{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Office 365 Advanced Threat Protection""],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incidents/517?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Incident created from alert",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","7/18/2024, 8:37:08.818 PM","234f167d-2ce8-4fce-827e-dd3f920cc92b","Admin triggered manual investigation of email",,Informational,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",517,"7/18/2024, 8:06:00.000 PM","7/18/2024, 8:07:00.000 PM",,"7/18/2024, 8:37:08.818 PM","7/18/2024, 8:08:30.003 PM","7/18/2024, 8:37:08.817 PM",159,"[]","[""84791c4b-97fb-59c0-fa73-3a0bc8311eb3""]","[]","[]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/234f167d-2ce8-4fce-827e-dd3f920cc92b","{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Office 365 Advanced Threat Protection""],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incidents/517?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Alert updated",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","7/18/2024, 8:47:15.092 PM","46c4fa36-9e69-4a9d-9d70-ed2d62347537","Admin triggered manual investigation of email",,Informational,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",518,"7/18/2024, 8:04:00.000 PM","7/18/2024, 8:05:00.000 PM",,"7/18/2024, 8:47:15.092 PM","7/18/2024, 8:08:30.010 PM","7/18/2024, 8:47:15.092 PM",160,"[]","[""f7f14fb7-c1ef-d709-e4c3-fde14ba612c7""]","[]","[]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/46c4fa36-9e69-4a9d-9d70-ed2d62347537","{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Office 365 Advanced Threat Protection""],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incidents/518?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Alert updated",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","7/19/2024, 7:28:08.856 AM","7e50fb6a-457a-4985-b34b-7a16d32129be","Multi-stage incident involving Initial access & Defense evasion involving one user reported by multiple sources",,Medium,New,,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",520,"7/19/2024, 7:16:38.743 AM","7/19/2024, 7:21:39.446 AM",,"7/19/2024, 7:28:08.856 AM","7/19/2024, 7:24:56.013 AM",,162,"[]","[""8dc91004-d006-012a-a747-7623ac142a13"",""f1c5446d-9cf2-8b21-0131-6ed7978df8f4""]","[]","[]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/7e50fb6a-457a-4985-b34b-7a16d32129be","{""alertsCount"":2,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Azure Active Directory Identity Protection"",""Microsoft Cloud App Security""],""tactics"":[],""techniques"":[""T1078""],""providerIncidentUrl"":""https://security.microsoft.com/incidents/520?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Microsoft Defender XDR - alert correlation",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","7/19/2024, 7:57:21.326 AM","7e50fb6a-457a-4985-b34b-7a16d32129be","Multi-stage incident involving Initial access & Defense evasion involving one user reported by multiple sources",,Medium,New,,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",520,"7/19/2024, 7:16:38.743 AM","7/19/2024, 7:30:14.000 AM",,"7/19/2024, 7:57:21.326 AM","7/19/2024, 7:24:56.013 AM",,162,"[]","[""8dc91004-d006-012a-a747-7623ac142a13"",""f1c5446d-9cf2-8b21-0131-6ed7978df8f4"",""edc75f02-a518-0a59-4c7e-fb36674c56f6"",""80e943ed-ad97-c390-9c8d-84043587c163""]","[]","[]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/7e50fb6a-457a-4985-b34b-7a16d32129be","{""alertsCount"":4,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Azure Active Directory Identity Protection"",""Microsoft Cloud App Security"",""Microsoft 365 Defender""],""tactics"":[],""techniques"":[""T1078""],""providerIncidentUrl"":""https://security.microsoft.com/incidents/520?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Microsoft Defender XDR - alert correlation",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","7/19/2024, 11:50:42.959 AM","7e50fb6a-457a-4985-b34b-7a16d32129be","Multi-stage incident involving Initial access & Defense evasion involving one user reported by multiple sources",,Medium,New,,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",520,"7/19/2024, 7:16:38.743 AM","7/19/2024, 7:30:14.000 AM",,"7/19/2024, 11:50:42.959 AM","7/19/2024, 7:24:56.013 AM",,162,"[]","[""8dc91004-d006-012a-a747-7623ac142a13"",""f1c5446d-9cf2-8b21-0131-6ed7978df8f4"",""edc75f02-a518-0a59-4c7e-fb36674c56f6"",""80e943ed-ad97-c390-9c8d-84043587c163"",""57365b5a-8532-8d91-ec76-eeee655afa07"",""d2a421d9-0cb0-a30a-efad-ca47c36dec60""]","[]","[]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/7e50fb6a-457a-4985-b34b-7a16d32129be","{""alertsCount"":6,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Azure Active Directory Identity Protection"",""Microsoft Cloud App Security"",""Microsoft 365 Defender""],""tactics"":[],""techniques"":[""T1078""],""providerIncidentUrl"":""https://security.microsoft.com/incidents/520?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Microsoft Defender XDR - alert correlation",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","7/18/2024, 2:29:19.709 PM","9e3aa322-dd14-426b-a56f-8773260ca15a","DDoS Attack detected for Public IP",,High,Closed,FalsePositive,"I have now changed my classification comment, and haven't changed the classification.",InaccurateData,"{""objectId"":""814a21ab-634a-4542-8eb6-e92e0f7a72ac"",""email"":""u957@ash.alpineskihouse.co"",""assignedTo"":""u957"",""userPrincipalName"":""u957@ash.alpineskihouse.co""}","Microsoft XDR",379,"7/1/2024, 8:26:37.469 PM","7/1/2024, 8:26:37.469 PM","7/18/2024, 2:20:05.208 PM","7/18/2024, 2:29:19.709 PM","7/1/2024, 8:27:06.396 PM","7/18/2024, 2:20:23.022 PM",52,"[]","[""6c3bb0c5-bc5a-0407-78a6-8ee29ad1e8c3""]","[]","[{""message"":""I am testing incident report and about to edit this comment. This is the first unedited comment"",""createdTimeUtc"":""2024-07-18T14:20:49.5812576Z"",""lastModifiedTimeUtc"":""2024-07-18T14:20:49.5812576Z"",""author"":{""objectId"":""814a21ab-634a-4542-8eb6-e92e0f7a72ac"",""email"":""u957@ash.alpineskihouse.co"",""name"":""u957"",""userPrincipalName"":""u957@ash.alpineskihouse.co""}}]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/9e3aa322-dd14-426b-a56f-8773260ca15a","{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[""Azure Security Center""],""tactics"":[""PreAttack""],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incidents/379?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}",u957,Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","7/18/2024, 2:57:07.462 PM","10c5408e-d49c-4606-bcd2-71f6cb619e46","BEC financial fraud attack was launched from a compromised account (attack disruption)",,High,New,,,,"{""objectId"":null,""email"":null,""assignedTo"":""Mimik Emails - AlpineSkiHouse"",""userPrincipalName"":null}","Microsoft XDR",483,"7/17/2024, 10:49:35.108 AM","7/17/2024, 11:06:54.000 AM",,"7/18/2024, 2:57:07.462 PM","7/17/2024, 10:52:15.616 AM",,134,"[]","[""78c877d5-131f-699c-daed-0ec82d532020"",""1ae29b32-a9a7-38b7-7bae-4c48498970b9"",""d38277fe-5714-dc28-0056-e1dde8c79286"",""6b50ba78-1fff-03b6-3576-034f8d31cb65"",""842de14d-27aa-d006-296c-239987d60a6e"",""90a1a2a8-5bba-97c5-6ca2-52e0408ff494"",""166ac45d-f6cf-7617-2290-72009e744b64"",""6e899746-28f3-9ccd-d1ee-3f3add01a356"",""816c721c-33f5-992c-0cc2-50cfcb9fc569""]","[]","[]","[]","[{""labelName"":""BEC"",""labelType"":""User""},{""labelName"":""LATEST"",""labelType"":""User""},{""labelName"":""bec_fraud_tag"",""labelType"":""AutoAssigned""},{""labelName"":""compromised_credentials_tag"",""labelType"":""AutoAssigned""},{""labelName"":""credential_phish_tag"",""labelType"":""AutoAssigned""}]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/10c5408e-d49c-4606-bcd2-71f6cb619e46","{""alertsCount"":9,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Azure Active Directory Identity Protection"",""Office 365 Advanced Threat Protection"",""Microsoft 365 Defender""],""tactics"":[],""techniques"":[""T1110"",""T1566"",""T1564"",""T1114"",""T1586""],""providerIncidentUrl"":""https://security.microsoft.com/incidents/483?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Microsoft Defender XDR - alert correlation",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","7/18/2024, 8:10:33.523 PM","46c4fa36-9e69-4a9d-9d70-ed2d62347537","Admin triggered manual investigation of email",,Informational,New,,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",518,"7/18/2024, 8:04:00.000 PM","7/18/2024, 8:05:00.000 PM",,"7/18/2024, 8:10:33.523 PM","7/18/2024, 8:08:30.010 PM",,160,"[]","[""f7f14fb7-c1ef-d709-e4c3-fde14ba612c7""]","[]","[]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/46c4fa36-9e69-4a9d-9d70-ed2d62347537","{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Office 365 Advanced Threat Protection""],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incidents/518?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Incident created from alert",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","7/19/2024, 1:12:43.361 AM","037c9652-18db-49ab-9b7d-9d8313408909","Multi-stage incident involving Execution & Discovery on one endpoint",,Informational,Closed,TruePositive,,SuspiciousActivity,"{""objectId"":null,""email"":null,""assignedTo"":""Mimik Emails - AlpineSkiHouse"",""userPrincipalName"":null}","Microsoft XDR",347,"6/26/2024, 11:57:25.302 AM","6/26/2024, 1:17:18.874 PM",,"7/19/2024, 1:12:43.361 AM","6/26/2024, 11:07:02.500 AM","7/13/2024, 10:41:28.420 PM",34,"[]","[""b1a0fd16-05e4-7bd1-5b5b-1baf8c63d8e0"",""b67ce8cf-7051-f94c-1831-a7856a216b12"",""4065c22a-e378-1479-4dc9-fac4fd87ca7d"",""64bfe87b-7a67-ab87-571a-511b6861669d"",""f91066bf-7b43-91d6-5847-caed2d600727"",""530423cd-9fe5-130c-0a42-f2d7e1dadb27"",""9ec3006f-0df9-d4d6-5f1d-b9f36c220686"",""3f7e932e-ce45-9d20-d0bb-b86b394c701f"",""21f2f0d2-d7b0-b81a-85d5-49c12ca8a3b4"",""4f28608c-80dd-78be-35d5-4a032385080c"",""6c80d462-bc11-1d7e-71a4-df2917bd0b1d""]","[]","[{""message"":""config"",""createdTimeUtc"":""2024-06-26T12:02:35.9313025Z"",""lastModifiedTimeUtc"":""2024-06-26T12:02:35.9313025Z"",""author"":{""objectId"":null,""email"":null,""name"":""u141@ash.alpineskihouse.co"",""userPrincipalName"":null}}]","[]","[{""labelName"":""Backdoor"",""labelType"":""User""},{""labelName"":""Missing Alerts"",""labelType"":""User""}]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/037c9652-18db-49ab-9b7d-9d8313408909","{""alertsCount"":11,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[""Microsoft Defender Advanced Threat Protection""],""tactics"":[],""techniques"":[""T1059"",""T1112"",""T1547"",""T1053"",""T1018"",""T1069"",""T1087"",""T1135"",""T1558""],""providerIncidentUrl"":""https://security.microsoft.com/incidents/347?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","External application - Mimik Emails - AlpineSkiHouse",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","7/18/2024, 2:37:08.152 PM","9e3aa322-dd14-426b-a56f-8773260ca15a","DDoS Attack detected for Public IP",,High,Closed,BenignPositive,"I have now changed my classification comment, and haven't changed the classification.",SuspiciousButExpected,"{""objectId"":""814a21ab-634a-4542-8eb6-e92e0f7a72ac"",""email"":""u957@ash.alpineskihouse.co"",""assignedTo"":""u957"",""userPrincipalName"":""u957@ash.alpineskihouse.co""}","Microsoft XDR",379,"7/1/2024, 8:26:37.469 PM","7/1/2024, 8:26:37.469 PM","7/18/2024, 2:20:05.208 PM","7/18/2024, 2:37:08.152 PM","7/1/2024, 8:27:06.396 PM","7/18/2024, 2:20:23.022 PM",52,"[]","[""6c3bb0c5-bc5a-0407-78a6-8ee29ad1e8c3""]","[]","[{""message"":""Editing the original comment a third time, to see how this will look in logs\t"",""createdTimeUtc"":""2024-07-18T14:20:49.5812576Z"",""lastModifiedTimeUtc"":""2024-07-18T14:37:07.9476818Z"",""author"":{""objectId"":""814a21ab-634a-4542-8eb6-e92e0f7a72ac"",""email"":""u957@ash.alpineskihouse.co"",""name"":""u957"",""userPrincipalName"":""u957@ash.alpineskihouse.co""}},{""message"":""Adding a secondary comment to throw offguard\t"",""createdTimeUtc"":""2024-07-18T14:36:50.2530443Z"",""lastModifiedTimeUtc"":""2024-07-18T14:36:50.2530443Z"",""author"":{""objectId"":""814a21ab-634a-4542-8eb6-e92e0f7a72ac"",""email"":""u957@ash.alpineskihouse.co"",""name"":""u957"",""userPrincipalName"":""u957@ash.alpineskihouse.co""}}]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/9e3aa322-dd14-426b-a56f-8773260ca15a","{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":2,""alertProductNames"":[""Azure Security Center""],""tactics"":[""PreAttack""],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incidents/379?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}",u957,Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","7/18/2024, 2:36:51.656 PM","9e3aa322-dd14-426b-a56f-8773260ca15a","DDoS Attack detected for Public IP",,High,Closed,BenignPositive,"I have now changed my classification comment, and haven't changed the classification.",SuspiciousButExpected,"{""objectId"":""814a21ab-634a-4542-8eb6-e92e0f7a72ac"",""email"":""u957@ash.alpineskihouse.co"",""assignedTo"":""u957"",""userPrincipalName"":""u957@ash.alpineskihouse.co""}","Microsoft XDR",379,"7/1/2024, 8:26:37.469 PM","7/1/2024, 8:26:37.469 PM","7/18/2024, 2:20:05.208 PM","7/18/2024, 2:36:51.656 PM","7/1/2024, 8:27:06.396 PM","7/18/2024, 2:20:23.022 PM",52,"[]","[""6c3bb0c5-bc5a-0407-78a6-8ee29ad1e8c3""]","[]","[{""message"":""I have now edited my comment into the true reason and will no longer require the old comment\t"",""createdTimeUtc"":""2024-07-18T14:20:49.5812576Z"",""lastModifiedTimeUtc"":""2024-07-18T14:30:43.8010997Z"",""author"":{""objectId"":""814a21ab-634a-4542-8eb6-e92e0f7a72ac"",""email"":""u957@ash.alpineskihouse.co"",""name"":""u957"",""userPrincipalName"":""u957@ash.alpineskihouse.co""}},{""message"":""Adding a secondary comment to throw offguard\t"",""createdTimeUtc"":""2024-07-18T14:36:50.2530443Z"",""lastModifiedTimeUtc"":""2024-07-18T14:36:50.2530443Z"",""author"":{""objectId"":""814a21ab-634a-4542-8eb6-e92e0f7a72ac"",""email"":""u957@ash.alpineskihouse.co"",""name"":""u957"",""userPrincipalName"":""u957@ash.alpineskihouse.co""}}]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/9e3aa322-dd14-426b-a56f-8773260ca15a","{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":2,""alertProductNames"":[""Azure Security Center""],""tactics"":[""PreAttack""],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incidents/379?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}",u957,Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","7/19/2024, 1:12:43.294 AM","10c5408e-d49c-4606-bcd2-71f6cb619e46","BEC financial fraud attack was launched from a compromised account (attack disruption)",,High,New,,,,"{""objectId"":null,""email"":null,""assignedTo"":""Mimik Emails - AlpineSkiHouse"",""userPrincipalName"":null}","Microsoft XDR",483,"7/17/2024, 10:49:35.108 AM","7/17/2024, 11:06:54.000 AM",,"7/19/2024, 1:12:43.294 AM","7/17/2024, 10:52:15.616 AM",,134,"[]","[""78c877d5-131f-699c-daed-0ec82d532020"",""1ae29b32-a9a7-38b7-7bae-4c48498970b9"",""d38277fe-5714-dc28-0056-e1dde8c79286"",""6b50ba78-1fff-03b6-3576-034f8d31cb65"",""842de14d-27aa-d006-296c-239987d60a6e"",""90a1a2a8-5bba-97c5-6ca2-52e0408ff494"",""166ac45d-f6cf-7617-2290-72009e744b64"",""6e899746-28f3-9ccd-d1ee-3f3add01a356"",""816c721c-33f5-992c-0cc2-50cfcb9fc569""]","[]","[]","[]","[{""labelName"":""BEC"",""labelType"":""User""},{""labelName"":""LATEST"",""labelType"":""User""},{""labelName"":""bec_fraud_tag"",""labelType"":""AutoAssigned""},{""labelName"":""compromised_credentials_tag"",""labelType"":""AutoAssigned""},{""labelName"":""credential_phish_tag"",""labelType"":""AutoAssigned""}]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/10c5408e-d49c-4606-bcd2-71f6cb619e46","{""alertsCount"":9,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Azure Active Directory Identity Protection"",""Office 365 Advanced Threat Protection"",""Microsoft 365 Defender""],""tactics"":[],""techniques"":[""T1110"",""T1566"",""T1564"",""T1114"",""T1586""],""providerIncidentUrl"":""https://security.microsoft.com/incidents/483?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Microsoft Defender XDR - alert correlation",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","7/19/2024, 1:12:43.333 AM","6b7864ca-0a21-461e-a670-0f90c8c836ed","Multi-stage incident involving Execution & Discovery on one endpoint",,Medium,Closed,TruePositive,,SuspiciousActivity,"{""objectId"":null,""email"":null,""assignedTo"":""Mimik Emails - AlpineSkiHouse"",""userPrincipalName"":null}","Microsoft XDR",350,"6/26/2024, 2:31:36.619 PM","6/26/2024, 3:28:06.100 PM",,"7/19/2024, 1:12:43.333 AM","6/26/2024, 3:29:09.860 PM","6/26/2024, 10:39:21.066 PM",36,"[]","[""eae2f3e8-b61d-8081-0e2e-675c70c4aac1"",""bbf3ba6b-d2c3-9df5-b393-e66e55814999"",""35332be5-4828-6107-dd38-adb9cf8df180"",""b3dd4f41-6e39-18ff-1f48-204de86067d3"",""d5960dbb-0527-9671-eb9a-540f556100b3"",""49153c3d-4a18-9d69-4130-1c49b212b4d5"",""a4cf7a8e-b392-bfd0-a096-c1cf54910038"",""50799c41-234f-fd4a-2272-964ccd618b54"",""04feb23f-b1ca-edaf-46a1-6bc6f60169b3"",""0ee6ac0c-2d45-24a9-1b10-9a35a2941d12"",""7f235c95-be06-300c-80fe-7daebcb037ef"",""e5852d03-4cc0-03ff-c5ae-6e9aac9b841d""]","[]","[]","[]","[{""labelName"":""Backdoor"",""labelType"":""User""},{""labelName"":""Missing Alerts"",""labelType"":""User""}]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/6b7864ca-0a21-461e-a670-0f90c8c836ed","{""alertsCount"":12,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Microsoft Defender Advanced Threat Protection""],""tactics"":[],""techniques"":[""T1018"",""T1033"",""T1069"",""T1087"",""T1135"",""T1558"",""T1059"",""T1053"",""T1112"",""T1547""],""providerIncidentUrl"":""https://security.microsoft.com/incidents/350?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","External application - Mimik Emails - AlpineSkiHouse",Azure,SecurityIncident
